rec_id,sub_id,filename,eye1_x,eye1_y,eye2_x,eye2_y,nose_x,nose_y,mouth_x,mouth_y
nd1R08052,nd1S04472,nd1/Fall2002/2002-283/04472d10.JPG,790.0,278.0,910.0,279.0,847.0,346.0,847.0,404.0
nd1R08053,nd1S04472,nd1/Fall2002/2002-283/04472d11.JPG,762.0,282.0,886.0,283.0,824.0,349.0,823.0,412.0
nd1R09232,nd1S04472,nd1/Fall2002/2002-290/04472d12.JPG,594.0,595.0,798.0,584.0,705.0,676.0,709.0,791.0
nd1R09233,nd1S04472,nd1/Fall2002/2002-290/04472d13.JPG,646.0,587.0,856.0,587.0,759.0,692.0,758.0,800.0
nd1R09236,nd1S04472,nd1/Fall2002/2002-290/04472d16.JPG,669.0,421.0,782.0,419.0,727.0,476.0,729.0,529.0
nd1R09237,nd1S04472,nd1/Fall2002/2002-290/04472d17.JPG,632.0,425.0,747.0,426.0,691.0,486.0,687.0,533.0
nd1R11630,nd1S04472,nd1/Fall2002/2002-311/04472d24.JPG,741.0,946.0,1051.0,919.0,909.0,1083.0,927.0,1247.0
nd1R11631,nd1S04472,nd1/Fall2002/2002-311/04472d25.JPG,762.0,956.0,1072.0,934.0,928.0,1102.0,945.0,1259.0
nd1R11632,nd1S04472,nd1/Fall2002/2002-311/04472d26.JPG,774.0,447.0,881.0,445.0,822.0,504.0,830.0,556.0
nd1R11633,nd1S04472,nd1/Fall2002/2002-311/04472d27.JPG,752.0,444.0,862.0,441.0,804.0,502.0,809.0,556.0
nd1R12942,nd1S04472,nd1/Fall2002/2002-318/04472d28.JPG,814.0,1009.0,1097.0,985.0,968.0,1124.0,980.0,1287.0
nd1R12943,nd1S04472,nd1/Fall2002/2002-318/04472d29.JPG,728.0,1016.0,1014.0,984.0,897.0,1148.0,911.0,1289.0
nd1R12946,nd1S04472,nd1/Fall2002/2002-318/04472d32.JPG,733.0,536.0,840.0,530.0,793.0,583.0,794.0,642.0
nd1R12947,nd1S04472,nd1/Fall2002/2002-318/04472d33.JPG,731.0,539.0,840.0,536.0,792.0,589.0,796.0,648.0
nd1R14227,nd1S04472,nd1/Fall2002/2002-325/04472d36.JPG,640.0,845.0,898.0,830.0,776.0,958.0,791.0,1095.0
nd1R14228,nd1S04472,nd1/Fall2002/2002-325/04472d37.JPG,617.0,846.0,884.0,831.0,762.0,973.0,772.0,1106.0
nd1R14229,nd1S04472,nd1/Fall2002/2002-325/04472d38.JPG,699.0,510.0,803.0,506.0,750.0,559.0,754.0,614.0
nd1R14230,nd1S04472,nd1/Fall2002/2002-325/04472d39.JPG,696.0,514.0,797.0,513.0,741.0,571.0,745.0,622.0
nd1R16229,nd1S04472,nd1/Spring2003/04472d45.jpg,625.0,552.0,924.0,540.0,780.0,663.0,784.0,829.0
nd1R16228,nd1S04472,nd1/Spring2003/04472d44.jpg,604.0,569.0,898.0,551.0,753.0,681.0,758.0,843.0
nd1R16224,nd1S04472,nd1/Spring2003/04472d40.jpg,843.0,453.0,973.0,454.0,920.0,512.0,912.0,581.0
nd1R16225,nd1S04472,nd1/Spring2003/04472d41.jpg,760.0,474.0,899.0,472.0,830.0,545.0,828.0,608.0
nd1R18605,nd1S04472,nd1/Spring2003/04472d48.jpg,873.0,627.0,1209.0,611.0,1033.0,794.0,1048.0,956.0
nd1R18606,nd1S04472,nd1/Spring2003/04472d49.jpg,836.0,649.0,1171.0,636.0,1010.0,819.0,1017.0,972.0
nd1R18604,nd1S04472,nd1/Spring2003/04472d47.jpg,1105.0,585.0,1233.0,588.0,1169.0,656.0,1169.0,713.0
nd1R18603,nd1S04472,nd1/Spring2003/04472d46.jpg,1087.0,567.0,1214.0,569.0,1145.0,637.0,1152.0,694.0
nd1R23239,nd1S04472,nd1/Spring2003/04472d58.jpg,657.0,741.0,967.0,714.0,820.0,879.0,840.0,1038.0
nd1R23234,nd1S04472,nd1/Spring2003/04472d53.jpg,959.0,752.0,1141.0,747.0,1031.0,838.0,1032.0,932.0
nd1R23238,nd1S04472,nd1/Spring2003/04472d57.jpg,713.0,741.0,1020.0,719.0,864.0,860.0,882.0,1038.0
nd1R23235,nd1S04472,nd1/Spring2003/04472d54.jpg,1035.0,764.0,1209.0,771.0,1099.0,858.0,1113.0,945.0
nd1R26265,nd1S04472,nd1/Spring2003/04472d61.jpg,669.0,650.0,982.0,625.0,834.0,779.0,851.0,958.0
nd1R26266,nd1S04472,nd1/Spring2003/04472d62.jpg,705.0,630.0,1019.0,612.0,862.0,749.0,879.0,924.0
nd1R26264,nd1S04472,nd1/Spring2003/04472d60.jpg,886.0,207.0,1067.0,215.0,986.0,295.0,983.0,394.0
nd1R26263,nd1S04472,nd1/Spring2003/04472d59.jpg,899.0,202.0,1073.0,203.0,993.0,276.0,992.0,377.0
nd1R27551,nd1S04472,nd1/Spring2003/04472d65.jpg,1030.0,527.0,1203.0,533.0,1109.0,609.0,1110.0,697.0
nd1R27556,nd1S04472,nd1/Spring2003/04472d70.jpg,852.0,725.0,1178.0,718.0,1017.0,876.0,1022.0,1040.0
nd1R27555,nd1S04472,nd1/Spring2003/04472d69.jpg,841.0,742.0,1164.0,731.0,1005.0,867.0,1013.0,1046.0
nd1R27552,nd1S04472,nd1/Spring2003/04472d66.jpg,965.0,547.0,1127.0,548.0,1013.0,626.0,1035.0,716.0
nd1R28075,nd1S04472,nd1/Spring2003/04472d74.jpg,683.0,536.0,1001.0,515.0,845.0,691.0,864.0,851.0
nd1R28072,nd1S04472,nd1/Spring2003/04472d71.jpg,969.0,510.0,1159.0,499.0,1064.0,599.0,1077.0,695.0
nd1R28074,nd1S04472,nd1/Spring2003/04472d73.jpg,638.0,564.0,955.0,541.0,783.0,696.0,805.0,865.0
nd1R28073,nd1S04472,nd1/Spring2003/04472d72.jpg,853.0,523.0,1052.0,500.0,960.0,619.0,982.0,715.0
nd1R30503,nd1S04472,nd1/Spring2003/04472d77.jpg,1024.0,590.0,1213.0,585.0,1115.0,671.0,1122.0,788.0
nd1R30508,nd1S04472,nd1/Spring2003/04472d82.jpg,749.0,643.0,1077.0,622.0,925.0,777.0,941.0,957.0
nd1R30507,nd1S04472,nd1/Spring2003/04472d81.jpg,708.0,644.0,1031.0,622.0,877.0,764.0,896.0,953.0
nd1R30504,nd1S04472,nd1/Spring2003/04472d78.jpg,1060.0,604.0,1255.0,602.0,1151.0,696.0,1158.0,795.0
nd1R32116,nd1S04472,nd1/Spring2003/04472d86.jpg,760.0,538.0,1079.0,513.0,926.0,658.0,944.0,819.0
nd1R32115,nd1S04472,nd1/Spring2003/04472d85.jpg,737.0,508.0,1058.0,484.0,915.0,621.0,922.0,789.0
nd1R32114,nd1S04472,nd1/Spring2003/04472d84.jpg,1017.0,413.0,1174.0,416.0,1084.0,490.0,1085.0,563.0
nd1R32113,nd1S04472,nd1/Spring2003/04472d83.jpg,1006.0,407.0,1164.0,410.0,1074.0,489.0,1078.0,568.0
nd1R32980,nd1S04472,nd1/Spring2003/04472d94.jpg,620.0,868.0,931.0,851.0,769.0,1004.0,779.0,1150.0
nd1R32976,nd1S04472,nd1/Spring2003/04472d90.jpg,887.0,748.0,1038.0,753.0,964.0,832.0,964.0,895.0
nd1R32975,nd1S04472,nd1/Spring2003/04472d89.jpg,844.0,734.0,993.0,734.0,917.0,811.0,922.0,884.0
nd1R32979,nd1S04472,nd1/Spring2003/04472d93.jpg,574.0,869.0,882.0,838.0,712.0,993.0,742.0,1154.0
nd1R05017,nd1S04473,nd1/Fall2002/2002-261/04473d02.JPG,534.0,623.0,724.0,616.0,642.0,681.0,644.0,810.0
nd1R05018,nd1S04473,nd1/Fall2002/2002-261/04473d03.JPG,534.0,630.0,727.0,625.0,643.0,702.0,643.0,833.0
nd1R05019,nd1S04473,nd1/Fall2002/2002-261/04473d04.JPG,726.0,445.0,821.0,440.0,773.0,486.0,777.0,548.0
nd1R05020,nd1S04473,nd1/Fall2002/2002-261/04473d05.JPG,728.0,453.0,824.0,449.0,778.0,498.0,781.0,559.0
nd1R05861,nd1S04473,nd1/Fall2002/2002-268/04473d06.JPG,553.0,739.0,747.0,736.0,661.0,814.0,667.0,946.0
nd1R05862,nd1S04473,nd1/Fall2002/2002-268/04473d07.JPG,549.0,751.0,750.0,747.0,663.0,831.0,661.0,964.0
nd1R05865,nd1S04473,nd1/Fall2002/2002-268/04473d10.JPG,690.0,483.0,780.0,478.0,738.0,519.0,737.0,574.0
nd1R05866,nd1S04473,nd1/Fall2002/2002-268/04473d11.JPG,690.0,495.0,781.0,492.0,737.0,539.0,738.0,591.0
nd1R08056,nd1S04473,nd1/Fall2002/2002-283/04473d14.JPG,567.0,553.0,762.0,549.0,683.0,618.0,682.0,748.0
nd1R08057,nd1S04473,nd1/Fall2002/2002-283/04473d15.JPG,573.0,573.0,780.0,565.0,689.0,655.0,689.0,790.0
nd1R08058,nd1S04473,nd1/Fall2002/2002-283/04473d16.JPG,809.0,578.0,925.0,580.0,867.0,636.0,863.0,708.0
nd1R08059,nd1S04473,nd1/Fall2002/2002-283/04473d17.JPG,807.0,595.0,923.0,593.0,873.0,650.0,869.0,718.0
nd1R08468,nd1S04473,nd1/Fall2002/2002-288/04473d18.JPG,488.0,752.0,670.0,741.0,603.0,810.0,600.0,944.0
nd1R08469,nd1S04473,nd1/Fall2002/2002-288/04473d19.JPG,479.0,763.0,659.0,752.0,588.0,829.0,584.0,950.0
nd1R08472,nd1S04473,nd1/Fall2002/2002-288/04473d22.JPG,805.0,324.0,893.0,327.0,851.0,364.0,848.0,421.0
nd1R08473,nd1S04473,nd1/Fall2002/2002-288/04473d23.JPG,808.0,343.0,907.0,337.0,856.0,387.0,861.0,435.0
nd1R09671,nd1S04473,nd1/Fall2002/2002-302/04473d26.JPG,661.0,634.0,854.0,631.0,777.0,711.0,778.0,837.0
nd1R09672,nd1S04473,nd1/Fall2002/2002-302/04473d27.JPG,647.0,641.0,850.0,633.0,766.0,721.0,764.0,843.0
nd1R09673,nd1S04473,nd1/Fall2002/2002-302/04473d28.JPG,712.0,454.0,804.0,451.0,762.0,484.0,762.0,540.0
nd1R09674,nd1S04473,nd1/Fall2002/2002-302/04473d29.JPG,683.0,462.0,770.0,459.0,732.0,500.0,730.0,555.0
nd1R12060,nd1S04473,nd1/Fall2002/2002-316/04473d34.JPG,551.0,568.0,734.0,552.0,654.0,633.0,666.0,756.0
nd1R12061,nd1S04473,nd1/Fall2002/2002-316/04473d35.JPG,550.0,572.0,738.0,556.0,654.0,641.0,665.0,762.0
nd1R12064,nd1S04473,nd1/Fall2002/2002-316/04473d38.JPG,767.0,243.0,859.0,247.0,823.0,283.0,816.0,346.0
nd1R12065,nd1S04473,nd1/Fall2002/2002-316/04473d39.JPG,767.0,250.0,858.0,253.0,820.0,293.0,811.0,353.0
nd1R13801,nd1S04473,nd1/Fall2002/2002-324/04473d42.JPG,763.0,1058.0,1014.0,1045.0,902.0,1155.0,905.0,1321.0
nd1R13802,nd1S04473,nd1/Fall2002/2002-324/04473d43.JPG,765.0,1063.0,1022.0,1045.0,910.0,1165.0,910.0,1328.0
nd1R13803,nd1S04473,nd1/Fall2002/2002-324/04473d44.JPG,1061.0,564.0,1171.0,562.0,1117.0,608.0,1122.0,679.0
nd1R13804,nd1S04473,nd1/Fall2002/2002-324/04473d45.JPG,1067.0,569.0,1175.0,564.0,1129.0,615.0,1134.0,687.0
nd1R15017,nd1S04473,nd1/Fall2002/2002-345/04473d46.JPG,648.0,747.0,913.0,720.0,796.0,845.0,813.0,1016.0
nd1R15018,nd1S04473,nd1/Fall2002/2002-345/04473d47.JPG,632.0,759.0,910.0,725.0,792.0,858.0,805.0,1025.0
nd1R15021,nd1S04473,nd1/Fall2002/2002-345/04473d50.JPG,792.0,370.0,878.0,369.0,836.0,405.0,838.0,460.0
nd1R15022,nd1S04473,nd1/Fall2002/2002-345/04473d51.JPG,777.0,365.0,861.0,365.0,818.0,400.0,816.0,456.0
nd1R15673,nd1S04473,nd1/Spring2003/04473d54.jpg,818.0,973.0,1072.0,945.0,966.0,1069.0,980.0,1232.0
nd1R15674,nd1S04473,nd1/Spring2003/04473d55.jpg,789.0,987.0,1050.0,952.0,938.0,1084.0,958.0,1251.0
nd1R15671,nd1S04473,nd1/Spring2003/04473d52.jpg,808.0,617.0,928.0,615.0,873.0,675.0,869.0,743.0
nd1R15672,nd1S04473,nd1/Spring2003/04473d53.jpg,779.0,583.0,895.0,586.0,840.0,624.0,832.0,698.0
nd1R16547,nd1S04473,nd1/Spring2003/04473d62.jpg,820.0,772.0,1097.0,745.0,980.0,879.0,995.0,1053.0
nd1R16548,nd1S04473,nd1/Spring2003/04473d63.jpg,784.0,782.0,1057.0,765.0,941.0,900.0,941.0,1072.0
nd1R16544,nd1S04473,nd1/Spring2003/04473d59.jpg,1470.0,479.0,1619.0,480.0,1551.0,539.0,1543.0,632.0
nd1R16543,nd1S04473,nd1/Spring2003/04473d58.jpg,1481.0,466.0,1620.0,466.0,1556.0,527.0,1549.0,621.0
nd1R19177,nd1S04473,nd1/Spring2003/04473d68.jpg,793.0,520.0,1093.0,489.0,960.0,636.0,976.0,828.0
nd1R19176,nd1S04473,nd1/Spring2003/04473d67.jpg,778.0,497.0,1077.0,475.0,940.0,605.0,955.0,798.0
nd1R19174,nd1S04473,nd1/Spring2003/04473d65.jpg,822.0,661.0,973.0,656.0,903.0,730.0,906.0,814.0
nd1R19175,nd1S04473,nd1/Spring2003/04473d66.jpg,825.0,672.0,978.0,662.0,909.0,743.0,910.0,825.0
nd1R22995,nd1S04473,nd1/Spring2003/04473d73.jpg,1342.0,470.0,1513.0,476.0,1423.0,536.0,1417.0,623.0
nd1R22998,nd1S04473,nd1/Spring2003/04473d76.jpg,786.0,900.0,1062.0,882.0,950.0,1009.0,957.0,1178.0
nd1R22999,nd1S04473,nd1/Spring2003/04473d77.jpg,761.0,899.0,1036.0,880.0,924.0,1013.0,921.0,1182.0
nd1R22994,nd1S04473,nd1/Spring2003/04473d72.jpg,1330.0,487.0,1497.0,482.0,1409.0,542.0,1413.0,639.0
nd1R28019,nd1S04473,nd1/Spring2003/04473d78.jpg,1076.0,610.0,1249.0,596.0,1172.0,686.0,1181.0,795.0
nd1R28020,nd1S04473,nd1/Spring2003/04473d79.jpg,1070.0,616.0,1254.0,602.0,1174.0,696.0,1183.0,802.0
nd1R28022,nd1S04473,nd1/Spring2003/04473d81.jpg,742.0,653.0,1020.0,613.0,902.0,784.0,928.0,948.0
nd1R28021,nd1S04473,nd1/Spring2003/04473d80.jpg,752.0,607.0,1027.0,576.0,903.0,726.0,917.0,901.0
nd1R05303,nd1S04478,nd1/Fall2002/2002-262/04478d00.JPG,517.0,448.0,707.0,436.0,623.0,529.0,622.0,622.0
nd1R05304,nd1S04478,nd1/Fall2002/2002-262/04478d01.JPG,534.0,445.0,727.0,429.0,648.0,527.0,641.0,619.0
nd1R05307,nd1S04478,nd1/Fall2002/2002-262/04478d04.JPG,732.0,427.0,811.0,421.0,777.0,458.0,778.0,498.0
nd1R05308,nd1S04478,nd1/Fall2002/2002-262/04478d05.JPG,736.0,431.0,816.0,425.0,777.0,463.0,780.0,504.0
nd1R05875,nd1S04478,nd1/Fall2002/2002-268/04478d08.JPG,421.0,619.0,603.0,601.0,524.0,697.0,525.0,790.0
nd1R05876,nd1S04478,nd1/Fall2002/2002-268/04478d09.JPG,564.0,606.0,751.0,588.0,675.0,686.0,670.0,776.0
nd1R05877,nd1S04478,nd1/Fall2002/2002-268/04478d10.JPG,805.0,514.0,896.0,508.0,847.0,553.0,851.0,596.0
nd1R05878,nd1S04478,nd1/Fall2002/2002-268/04478d11.JPG,805.0,522.0,896.0,516.0,848.0,562.0,850.0,606.0
nd1R08060,nd1S04478,nd1/Fall2002/2002-283/04478d18.JPG,475.0,898.0,664.0,887.0,592.0,981.0,585.0,1069.0
nd1R08061,nd1S04478,nd1/Fall2002/2002-283/04478d19.JPG,493.0,902.0,683.0,890.0,608.0,990.0,594.0,1079.0
nd1R08064,nd1S04478,nd1/Fall2002/2002-283/04478d22.JPG,740.0,644.0,846.0,636.0,801.0,692.0,797.0,741.0
nd1R08065,nd1S04478,nd1/Fall2002/2002-283/04478d23.JPG,785.0,648.0,894.0,639.0,846.0,695.0,844.0,746.0
nd1R09252,nd1S04478,nd1/Fall2002/2002-290/04478d26.JPG,547.0,937.0,743.0,927.0,660.0,1020.0,655.0,1111.0
nd1R09253,nd1S04478,nd1/Fall2002/2002-290/04478d27.JPG,530.0,953.0,720.0,942.0,641.0,1032.0,631.0,1130.0
nd1R09254,nd1S04478,nd1/Fall2002/2002-290/04478d28.JPG,489.0,661.0,591.0,651.0,542.0,698.0,545.0,751.0
nd1R09255,nd1S04478,nd1/Fall2002/2002-290/04478d29.JPG,506.0,662.0,610.0,656.0,558.0,705.0,558.0,750.0
nd1R12474,nd1S04478,nd1/Fall2002/2002-317/04478d34.JPG,704.0,706.0,979.0,686.0,866.0,821.0,864.0,948.0
nd1R12475,nd1S04478,nd1/Fall2002/2002-317/04478d35.JPG,707.0,720.0,978.0,697.0,869.0,840.0,865.0,960.0
nd1R12478,nd1S04478,nd1/Fall2002/2002-317/04478d38.JPG,743.0,556.0,840.0,549.0,795.0,599.0,798.0,636.0
nd1R12479,nd1S04478,nd1/Fall2002/2002-317/04478d39.JPG,760.0,554.0,856.0,545.0,811.0,595.0,811.0,639.0
nd1R14233,nd1S04478,nd1/Fall2002/2002-325/04478d42.JPG,770.0,955.0,1034.0,937.0,911.0,1071.0,911.0,1195.0
nd1R14234,nd1S04478,nd1/Fall2002/2002-325/04478d43.JPG,794.0,963.0,1060.0,941.0,942.0,1083.0,937.0,1207.0
nd1R14235,nd1S04478,nd1/Fall2002/2002-325/04478d44.JPG,758.0,486.0,851.0,481.0,807.0,523.0,806.0,569.0
nd1R14236,nd1S04478,nd1/Fall2002/2002-325/04478d45.JPG,771.0,495.0,864.0,487.0,821.0,534.0,820.0,582.0
nd1R17056,nd1S04478,nd1/Spring2003/04478d50.jpg,716.0,553.0,1010.0,538.0,875.0,677.0,872.0,813.0
nd1R17057,nd1S04478,nd1/Spring2003/04478d51.jpg,750.0,543.0,1043.0,525.0,920.0,663.0,912.0,808.0
nd1R17052,nd1S04478,nd1/Spring2003/04478d46.jpg,932.0,650.0,1070.0,643.0,1005.0,712.0,1005.0,776.0
nd1R17053,nd1S04478,nd1/Spring2003/04478d47.jpg,950.0,655.0,1091.0,651.0,1027.0,719.0,1028.0,779.0
nd1R17931,nd1S04478,nd1/Spring2003/04478d53.jpg,1088.0,950.0,1215.0,945.0,1157.0,1008.0,1156.0,1066.0
nd1R17932,nd1S04478,nd1/Spring2003/04478d54.jpg,1081.0,958.0,1208.0,949.0,1149.0,1013.0,1148.0,1073.0
nd1R17933,nd1S04478,nd1/Spring2003/04478d55.jpg,665.0,826.0,953.0,811.0,819.0,957.0,815.0,1091.0
nd1R17934,nd1S04478,nd1/Spring2003/04478d56.jpg,694.0,828.0,983.0,815.0,849.0,954.0,846.0,1103.0
nd1R19151,nd1S04478,nd1/Spring2003/04478d65.jpg,730.0,1086.0,1023.0,1071.0,878.0,1213.0,881.0,1354.0
nd1R19150,nd1S04478,nd1/Spring2003/04478d64.jpg,725.0,1080.0,1016.0,1068.0,875.0,1209.0,876.0,1346.0
nd1R19147,nd1S04478,nd1/Spring2003/04478d61.jpg,1312.0,970.0,1434.0,964.0,1375.0,1027.0,1375.0,1080.0
nd1R19146,nd1S04478,nd1/Spring2003/04478d60.jpg,1319.0,966.0,1443.0,958.0,1382.0,1018.0,1381.0,1073.0
nd1R21383,nd1S04478,nd1/Spring2003/04478d69.jpg,725.0,1135.0,1017.0,1115.0,891.0,1263.0,884.0,1396.0
nd1R21384,nd1S04478,nd1/Spring2003/04478d70.jpg,736.0,1151.0,1030.0,1124.0,906.0,1285.0,896.0,1416.0
nd1R21381,nd1S04478,nd1/Spring2003/04478d67.jpg,926.0,861.0,1055.0,851.0,996.0,915.0,992.0,972.0
nd1R21382,nd1S04478,nd1/Spring2003/04478d68.jpg,933.0,867.0,1063.0,862.0,1005.0,920.0,1001.0,979.0
nd1R22191,nd1S04478,nd1/Spring2003/04478d79.jpg,814.0,1244.0,1093.0,1227.0,960.0,1366.0,959.0,1496.0
nd1R22190,nd1S04478,nd1/Spring2003/04478d78.jpg,827.0,1233.0,1106.0,1220.0,978.0,1351.0,975.0,1483.0
nd1R22187,nd1S04478,nd1/Spring2003/04478d75.jpg,1083.0,826.0,1220.0,817.0,1153.0,883.0,1157.0,949.0
nd1R22186,nd1S04478,nd1/Spring2003/04478d74.jpg,1074.0,824.0,1207.0,813.0,1143.0,877.0,1148.0,941.0
nd1R23177,nd1S04478,nd1/Spring2003/04478d84.jpg,701.0,871.0,987.0,863.0,863.0,991.0,854.0,1133.0
nd1R23176,nd1S04478,nd1/Spring2003/04478d83.jpg,711.0,873.0,989.0,862.0,865.0,988.0,860.0,1126.0
nd1R23175,nd1S04478,nd1/Spring2003/04478d82.jpg,1059.0,836.0,1215.0,827.0,1142.0,899.0,1147.0,976.0
nd1R23174,nd1S04478,nd1/Spring2003/04478d81.jpg,1067.0,826.0,1226.0,818.0,1152.0,886.0,1153.0,963.0
nd1R25109,nd1S04478,nd1/Spring2003/04478d91.jpg,798.0,1070.0,1078.0,1050.0,948.0,1179.0,946.0,1320.0
nd1R25105,nd1S04478,nd1/Spring2003/04478d87.jpg,1039.0,886.0,1189.0,879.0,1118.0,945.0,1119.0,1024.0
nd1R25110,nd1S04478,nd1/Spring2003/04478d92.jpg,812.0,1060.0,1091.0,1043.0,965.0,1176.0,958.0,1323.0
nd1R25106,nd1S04478,nd1/Spring2003/04478d88.jpg,1042.0,886.0,1188.0,881.0,1110.0,950.0,1112.0,1023.0
nd1R28260,nd1S04478,nd1/Spring2003/04478d95.jpg,801.0,1591.0,1085.0,1568.0,960.0,1714.0,956.0,1841.0
nd1R28261,nd1S04478,nd1/Spring2003/04478d96.jpg,817.0,1599.0,1101.0,1584.0,970.0,1738.0,965.0,1861.0
nd1R28258,nd1S04478,nd1/Spring2003/04478d93.jpg,1093.0,1183.0,1279.0,1169.0,1194.0,1263.0,1196.0,1339.0
nd1R28259,nd1S04478,nd1/Spring2003/04478d94.jpg,1098.0,1193.0,1286.0,1183.0,1200.0,1278.0,1205.0,1359.0
nd1R30801,nd1S04478,nd1/Spring2003/04478d106.jpg,657.0,944.0,938.0,925.0,811.0,1057.0,810.0,1195.0
nd1R30797,nd1S04478,nd1/Spring2003/04478d102.jpg,944.0,979.0,1120.0,971.0,1036.0,1046.0,1036.0,1136.0
nd1R30802,nd1S04478,nd1/Spring2003/04478d107.jpg,685.0,951.0,966.0,933.0,839.0,1067.0,835.0,1201.0
nd1R30798,nd1S04478,nd1/Spring2003/04478d103.jpg,861.0,985.0,1028.0,982.0,940.0,1062.0,943.0,1150.0
nd1R08476,nd1S04479,nd1/Fall2002/2002-288/04479d02.JPG,738.0,695.0,932.0,684.0,869.0,802.0,870.0,901.0
nd1R08477,nd1S04479,nd1/Fall2002/2002-288/04479d03.JPG,725.0,688.0,920.0,676.0,848.0,791.0,849.0,894.0
nd1R08478,nd1S04479,nd1/Fall2002/2002-288/04479d04.JPG,735.0,358.0,823.0,358.0,782.0,411.0,782.0,458.0
nd1R08479,nd1S04479,nd1/Fall2002/2002-288/04479d05.JPG,747.0,360.0,833.0,357.0,796.0,409.0,792.0,457.0
nd1R10856,nd1S04479,nd1/Fall2002/2002-309/04479d12.JPG,552.0,581.0,712.0,572.0,652.0,671.0,654.0,752.0
nd1R10857,nd1S04479,nd1/Fall2002/2002-309/04479d13.JPG,539.0,583.0,700.0,574.0,636.0,674.0,629.0,757.0
nd1R10860,nd1S04479,nd1/Fall2002/2002-309/04479d16.JPG,720.0,336.0,814.0,331.0,771.0,387.0,774.0,434.0
nd1R10861,nd1S04479,nd1/Fall2002/2002-309/04479d17.JPG,698.0,328.0,794.0,327.0,748.0,386.0,747.0,433.0
nd1R13375,nd1S04479,nd1/Fall2002/2002-323/04479d26.JPG,750.0,837.0,1005.0,835.0,917.0,1000.0,904.0,1123.0
nd1R13376,nd1S04479,nd1/Fall2002/2002-323/04479d27.JPG,750.0,827.0,1006.0,822.0,913.0,990.0,892.0,1109.0
nd1R13377,nd1S04479,nd1/Fall2002/2002-323/04479d28.JPG,739.0,614.0,825.0,613.0,784.0,665.0,784.0,711.0
nd1R13378,nd1S04479,nd1/Fall2002/2002-323/04479d29.JPG,737.0,619.0,823.0,620.0,785.0,673.0,782.0,716.0
nd1R16217,nd1S04479,nd1/Spring2003/04479d41.jpg,634.0,897.0,888.0,878.0,779.0,1046.0,783.0,1172.0
nd1R16216,nd1S04479,nd1/Spring2003/04479d40.jpg,641.0,893.0,893.0,880.0,786.0,1047.0,792.0,1176.0
nd1R16213,nd1S04479,nd1/Spring2003/04479d37.jpg,908.0,593.0,1032.0,583.0,976.0,667.0,981.0,723.0
nd1R16212,nd1S04479,nd1/Spring2003/04479d36.jpg,918.0,595.0,1039.0,593.0,981.0,668.0,982.0,732.0
nd1R17366,nd1S04479,nd1/Spring2003/04479d42.jpg,870.0,587.0,990.0,586.0,935.0,659.0,932.0,723.0
nd1R17367,nd1S04479,nd1/Spring2003/04479d43.jpg,861.0,592.0,989.0,594.0,931.0,671.0,932.0,735.0
nd1R17368,nd1S04479,nd1/Spring2003/04479d44.jpg,634.0,932.0,907.0,920.0,782.0,1093.0,787.0,1233.0
nd1R17369,nd1S04479,nd1/Spring2003/04479d45.jpg,621.0,897.0,898.0,885.0,771.0,1060.0,777.0,1194.0
nd1R17854,nd1S04479,nd1/Spring2003/04479d49.jpg,1102.0,639.0,1236.0,638.0,1174.0,728.0,1175.0,787.0
nd1R17855,nd1S04479,nd1/Spring2003/04479d50.jpg,1111.0,632.0,1244.0,631.0,1178.0,723.0,1180.0,781.0
nd1R17858,nd1S04479,nd1/Spring2003/04479d53.jpg,654.0,709.0,936.0,698.0,813.0,875.0,819.0,1010.0
nd1R17859,nd1S04479,nd1/Spring2003/04479d54.jpg,623.0,719.0,904.0,707.0,773.0,892.0,792.0,1021.0
nd1R19681,nd1S04479,nd1/Spring2003/04479d57.jpg,826.0,662.0,939.0,658.0,880.0,727.0,880.0,777.0
nd1R19680,nd1S04479,nd1/Spring2003/04479d56.jpg,848.0,671.0,964.0,669.0,908.0,737.0,911.0,791.0
nd1R19683,nd1S04479,nd1/Spring2003/04479d59.jpg,717.0,1159.0,984.0,1146.0,864.0,1323.0,868.0,1457.0
nd1R19682,nd1S04479,nd1/Spring2003/04479d58.jpg,685.0,1240.0,955.0,1225.0,833.0,1428.0,843.0,1551.0
nd1R21113,nd1S04479,nd1/Spring2003/04479d68.jpg,739.0,893.0,1013.0,871.0,884.0,1057.0,884.0,1184.0
nd1R21112,nd1S04479,nd1/Spring2003/04479d67.jpg,755.0,875.0,1021.0,858.0,891.0,1039.0,898.0,1167.0
nd1R21109,nd1S04479,nd1/Spring2003/04479d64.jpg,830.0,611.0,964.0,608.0,898.0,702.0,900.0,756.0
nd1R21108,nd1S04479,nd1/Spring2003/04479d63.jpg,845.0,610.0,976.0,607.0,912.0,700.0,913.0,756.0
nd1R22539,nd1S04479,nd1/Spring2003/04479d73.jpg,804.0,528.0,1067.0,506.0,955.0,676.0,965.0,808.0
nd1R22538,nd1S04479,nd1/Spring2003/04479d72.jpg,774.0,543.0,1041.0,521.0,932.0,701.0,931.0,831.0
nd1R22536,nd1S04479,nd1/Spring2003/04479d70.jpg,932.0,753.0,1069.0,739.0,1005.0,835.0,1014.0,890.0
nd1R22537,nd1S04479,nd1/Spring2003/04479d71.jpg,948.0,726.0,1085.0,714.0,1023.0,805.0,1028.0,871.0
