rec_id,sub_id,filename,eye1_x,eye1_y,eye2_x,eye2_y,nose_x,nose_y,mouth_x,mouth_y
nd1R60465,nd1S04722,nd1/Fall2003/04722d02.jpg,916.0,826.0,1148.0,817.0,1039.0,959.0,1038.0,1074.0
nd1R60467,nd1S04722,nd1/Fall2003/04722d04.jpg,830.0,836.0,1072.0,833.0,952.0,984.0,962.0,1087.0
nd1R61271,nd1S04722,nd1/Fall2003/04722d10.jpg,687.0,982.0,919.0,972.0,806.0,1116.0,812.0,1222.0
nd1R61270,nd1S04722,nd1/Fall2003/04722d09.jpg,617.0,997.0,849.0,987.0,736.0,1119.0,739.0,1242.0
nd1R61272,nd1S04722,nd1/Fall2003/04722d11.jpg,677.0,980.0,908.0,970.0,797.0,1116.0,797.0,1227.0
nd1R61269,nd1S04722,nd1/Fall2003/04722d08.jpg,652.0,979.0,876.0,970.0,766.0,1115.0,771.0,1226.0
nd1R63348,nd1S04722,nd1/Fall2003/04722d15.jpg,895.0,1085.0,1114.0,1076.0,1009.0,1197.0,1011.0,1318.0
nd1R63347,nd1S04722,nd1/Fall2003/04722d14.jpg,889.0,1073.0,1109.0,1063.0,1003.0,1190.0,1006.0,1306.0
nd1R63349,nd1S04722,nd1/Fall2003/04722d16.jpg,878.0,1076.0,1101.0,1069.0,985.0,1192.0,998.0,1315.0
nd1R63350,nd1S04722,nd1/Fall2003/04722d17.jpg,893.0,1086.0,1115.0,1076.0,1008.0,1197.0,1010.0,1322.0
nd1R64795,nd1S04722,nd1/Fall2003/04722d23.jpg,886.0,810.0,1122.0,799.0,1003.0,941.0,1009.0,1043.0
nd1R64794,nd1S04722,nd1/Fall2003/04722d22.jpg,829.0,794.0,1067.0,784.0,953.0,920.0,963.0,1045.0
nd1R64792,nd1S04722,nd1/Fall2003/04722d20.jpg,850.0,823.0,1097.0,820.0,965.0,953.0,975.0,1064.0
nd1R64793,nd1S04722,nd1/Fall2003/04722d21.jpg,863.0,802.0,1101.0,790.0,977.0,937.0,984.0,1055.0
nd1R65494,nd1S04722,nd1/Fall2003/04722d29.jpg,907.0,887.0,1145.0,875.0,1027.0,1039.0,1031.0,1149.0
nd1R65493,nd1S04722,nd1/Fall2003/04722d28.jpg,896.0,849.0,1136.0,850.0,1009.0,989.0,1010.0,1116.0
nd1R65492,nd1S04722,nd1/Fall2003/04722d27.jpg,868.0,873.0,1113.0,867.0,994.0,1024.0,989.0,1143.0
nd1R65491,nd1S04722,nd1/Fall2003/04722d26.jpg,868.0,875.0,1111.0,863.0,987.0,1008.0,994.0,1135.0
nd1R79129,nd1S04722,nd1/Spring2004/04722d55.jpg,719.0,1418.0,958.0,1409.0,841.0,1563.0,842.0,1655.0
nd1R79128,nd1S04722,nd1/Spring2004/04722d54.jpg,726.0,1423.0,966.0,1413.0,851.0,1560.0,859.0,1683.0
nd1R79127,nd1S04722,nd1/Spring2004/04722d53.jpg,752.0,1415.0,989.0,1404.0,876.0,1552.0,880.0,1658.0
nd1R79126,nd1S04722,nd1/Spring2004/04722d52.jpg,748.0,1402.0,986.0,1395.0,869.0,1539.0,877.0,1657.0
nd1R53502,nd1S04723,nd1/Fall2003/04723d02.jpg,649.0,1235.0,916.0,1182.0,799.0,1377.0,828.0,1513.0
nd1R53503,nd1S04723,nd1/Fall2003/04723d03.jpg,785.0,1227.0,1064.0,1180.0,932.0,1379.0,963.0,1525.0
nd1R53504,nd1S04723,nd1/Fall2003/04723d04.jpg,739.0,1204.0,1013.0,1152.0,895.0,1337.0,915.0,1475.0
nd1R53505,nd1S04723,nd1/Fall2003/04723d05.jpg,730.0,1226.0,999.0,1175.0,887.0,1370.0,912.0,1496.0
nd1R60477,nd1S04724,nd1/Fall2003/04724d02.jpg,954.0,929.0,1177.0,919.0,1086.0,1055.0,1081.0,1193.0
nd1R60478,nd1S04724,nd1/Fall2003/04724d03.jpg,993.0,926.0,1218.0,912.0,1127.0,1049.0,1122.0,1188.0
nd1R60479,nd1S04724,nd1/Fall2003/04724d04.jpg,965.0,897.0,1196.0,883.0,1097.0,1014.0,1097.0,1156.0
nd1R60480,nd1S04724,nd1/Fall2003/04724d05.jpg,990.0,912.0,1214.0,900.0,1123.0,1030.0,1117.0,1172.0
nd1R61401,nd1S04724,nd1/Fall2003/04724d08.jpg,942.0,1142.0,1174.0,1126.0,1091.0,1276.0,1085.0,1414.0
nd1R61403,nd1S04724,nd1/Fall2003/04724d10.jpg,933.0,1140.0,1166.0,1117.0,1073.0,1260.0,1068.0,1400.0
nd1R61402,nd1S04724,nd1/Fall2003/04724d09.jpg,950.0,1148.0,1177.0,1127.0,1086.0,1283.0,1084.0,1411.0
nd1R61404,nd1S04724,nd1/Fall2003/04724d11.jpg,945.0,1120.0,1184.0,1109.0,1090.0,1256.0,1085.0,1402.0
nd1R62712,nd1S04724,nd1/Fall2003/04724d14.jpg,621.0,506.0,838.0,489.0,752.0,629.0,744.0,755.0
nd1R62715,nd1S04724,nd1/Fall2003/04724d17.jpg,638.0,501.0,853.0,484.0,762.0,602.0,764.0,739.0
nd1R62714,nd1S04724,nd1/Fall2003/04724d16.jpg,633.0,500.0,850.0,480.0,758.0,620.0,756.0,736.0
nd1R62713,nd1S04724,nd1/Fall2003/04724d15.jpg,611.0,511.0,829.0,493.0,736.0,613.0,738.0,754.0
nd1R64872,nd1S04724,nd1/Fall2003/04724d22.jpg,837.0,1075.0,1064.0,1063.0,964.0,1189.0,963.0,1330.0
nd1R64873,nd1S04724,nd1/Fall2003/04724d23.jpg,822.0,1125.0,1047.0,1113.0,955.0,1256.0,944.0,1383.0
nd1R64870,nd1S04724,nd1/Fall2003/04724d20.jpg,821.0,1094.0,1057.0,1076.0,953.0,1209.0,956.0,1345.0
nd1R64871,nd1S04724,nd1/Fall2003/04724d21.jpg,800.0,1088.0,1032.0,1067.0,938.0,1202.0,938.0,1344.0
nd1R65539,nd1S04724,nd1/Fall2003/04724d26.jpg,720.0,1085.0,963.0,1069.0,856.0,1227.0,851.0,1359.0
nd1R65540,nd1S04724,nd1/Fall2003/04724d27.jpg,736.0,1090.0,976.0,1077.0,869.0,1235.0,866.0,1363.0
nd1R65542,nd1S04724,nd1/Fall2003/04724d29.jpg,763.0,1093.0,997.0,1089.0,892.0,1220.0,886.0,1361.0
nd1R65541,nd1S04724,nd1/Fall2003/04724d28.jpg,746.0,1082.0,984.0,1076.0,877.0,1224.0,877.0,1356.0
nd1R74610,nd1S04724,nd1/Spring2004/04724d55.jpg,897.0,1094.0,1136.0,1088.0,1023.0,1243.0,1020.0,1369.0
nd1R74609,nd1S04724,nd1/Spring2004/04724d54.jpg,888.0,1100.0,1126.0,1090.0,1016.0,1246.0,1012.0,1377.0
nd1R74607,nd1S04724,nd1/Spring2004/04724d52.jpg,909.0,1112.0,1147.0,1104.0,1040.0,1261.0,1031.0,1391.0
nd1R74608,nd1S04724,nd1/Spring2004/04724d53.jpg,890.0,1109.0,1124.0,1110.0,1016.0,1266.0,1007.0,1390.0
nd1R76412,nd1S04724,nd1/Spring2004/04724d60.jpg,890.0,911.0,1122.0,885.0,1020.0,1049.0,1029.0,1181.0
nd1R76413,nd1S04724,nd1/Spring2004/04724d61.jpg,874.0,897.0,1112.0,875.0,1007.0,1038.0,1007.0,1171.0
nd1R76411,nd1S04724,nd1/Spring2004/04724d59.jpg,912.0,909.0,1146.0,907.0,1043.0,1065.0,1029.0,1191.0
nd1R76410,nd1S04724,nd1/Spring2004/04724d58.jpg,952.0,926.0,1185.0,930.0,1079.0,1095.0,1061.0,1215.0
nd1R76852,nd1S04724,nd1/Spring2004/04724d64.jpg,874.0,774.0,1107.0,762.0,1005.0,906.0,1001.0,1046.0
nd1R76854,nd1S04724,nd1/Spring2004/04724d66.jpg,877.0,769.0,1114.0,760.0,1001.0,899.0,1000.0,1043.0
nd1R76853,nd1S04724,nd1/Spring2004/04724d65.jpg,885.0,793.0,1119.0,784.0,1014.0,936.0,1009.0,1065.0
nd1R76855,nd1S04724,nd1/Spring2004/04724d67.jpg,883.0,756.0,1124.0,749.0,1009.0,892.0,1006.0,1037.0
nd1R80704,nd1S04724,nd1/Spring2004/04724d73.jpg,808.0,731.0,1050.0,723.0,943.0,867.0,931.0,1009.0
nd1R80703,nd1S04724,nd1/Spring2004/04724d72.jpg,837.0,730.0,1081.0,725.0,970.0,875.0,959.0,1011.0
nd1R80701,nd1S04724,nd1/Spring2004/04724d70.jpg,841.0,727.0,1076.0,732.0,973.0,875.0,958.0,1017.0
nd1R80702,nd1S04724,nd1/Spring2004/04724d71.jpg,832.0,725.0,1070.0,736.0,962.0,874.0,934.0,1017.0
nd1R81498,nd1S04724,nd1/Spring2004/04724d79.jpg,892.0,905.0,1131.0,903.0,1022.0,1033.0,1011.0,1178.0
nd1R81497,nd1S04724,nd1/Spring2004/04724d78.jpg,910.0,912.0,1147.0,912.0,1034.0,1039.0,1021.0,1191.0
nd1R81495,nd1S04724,nd1/Spring2004/04724d76.jpg,897.0,902.0,1132.0,889.0,1033.0,1035.0,1025.0,1170.0
nd1R81496,nd1S04724,nd1/Spring2004/04724d77.jpg,879.0,924.0,1117.0,915.0,1011.0,1063.0,1000.0,1200.0
nd1R83370,nd1S04724,nd1/Spring2004/04724d85.jpg,839.0,969.0,1074.0,966.0,967.0,1129.0,950.0,1246.0
nd1R83372,nd1S04724,nd1/Spring2004/04724d87.jpg,820.0,905.0,1056.0,902.0,951.0,1044.0,938.0,1184.0
nd1R83371,nd1S04724,nd1/Spring2004/04724d86.jpg,826.0,901.0,1065.0,899.0,957.0,1046.0,943.0,1177.0
nd1R83369,nd1S04724,nd1/Spring2004/04724d84.jpg,860.0,963.0,1091.0,960.0,982.0,1134.0,973.0,1250.0
nd1R85290,nd1S04724,nd1/Spring2004/04724d91.jpg,904.0,1282.0,1152.0,1273.0,1037.0,1433.0,1031.0,1564.0
nd1R85289,nd1S04724,nd1/Spring2004/04724d90.jpg,947.0,1268.0,1196.0,1262.0,1080.0,1424.0,1071.0,1553.0
nd1R85288,nd1S04724,nd1/Spring2004/04724d89.jpg,941.0,1251.0,1190.0,1243.0,1074.0,1412.0,1065.0,1536.0
nd1R85287,nd1S04724,nd1/Spring2004/04724d88.jpg,924.0,1205.0,1165.0,1197.0,1058.0,1353.0,1052.0,1481.0
nd1R90569,nd1S04724,nd1/Spring2004/04724d114.jpg,1055.0,793.0,1301.0,775.0,1186.0,923.0,1189.0,1068.0
nd1R90570,nd1S04724,nd1/Spring2004/04724d115.jpg,1064.0,769.0,1311.0,766.0,1189.0,909.0,1183.0,1060.0
nd1R90567,nd1S04724,nd1/Spring2004/04724d112.jpg,1029.0,781.0,1266.0,778.0,1151.0,914.0,1144.0,1057.0
nd1R90568,nd1S04724,nd1/Spring2004/04724d113.jpg,967.0,783.0,1206.0,775.0,1091.0,917.0,1091.0,1056.0
nd1R91658,nd1S04724,nd1/Spring2004/04724d118.jpg,939.0,735.0,1185.0,715.0,1078.0,864.0,1080.0,1013.0
nd1R91661,nd1S04724,nd1/Spring2004/04724d121.jpg,884.0,743.0,1127.0,724.0,1021.0,866.0,1023.0,1015.0
nd1R91659,nd1S04724,nd1/Spring2004/04724d119.jpg,906.0,728.0,1154.0,710.0,1041.0,848.0,1035.0,1000.0
nd1R91660,nd1S04724,nd1/Spring2004/04724d120.jpg,910.0,732.0,1156.0,709.0,1049.0,849.0,1055.0,1001.0
nd1R92348,nd1S04724,nd1/Spring2004/04724d127.jpg,973.0,665.0,1220.0,645.0,1100.0,790.0,1105.0,942.0
nd1R92345,nd1S04724,nd1/Spring2004/04724d124.jpg,1035.0,638.0,1278.0,630.0,1185.0,763.0,1172.0,910.0
nd1R92346,nd1S04724,nd1/Spring2004/04724d125.jpg,1018.0,649.0,1256.0,638.0,1154.0,788.0,1145.0,926.0
nd1R92347,nd1S04724,nd1/Spring2004/04724d126.jpg,978.0,671.0,1223.0,650.0,1111.0,792.0,1117.0,946.0
nd1R55210,nd1S04725,nd1/Fall2003/04725d02.jpg,713.0,994.0,946.0,985.0,837.0,1102.0,837.0,1224.0
nd1R55211,nd1S04725,nd1/Fall2003/04725d03.jpg,706.0,981.0,950.0,972.0,831.0,1089.0,833.0,1221.0
nd1R55212,nd1S04725,nd1/Fall2003/04725d04.jpg,732.0,997.0,974.0,993.0,857.0,1110.0,860.0,1241.0
nd1R55213,nd1S04725,nd1/Fall2003/04725d05.jpg,745.0,990.0,990.0,983.0,878.0,1109.0,873.0,1240.0
nd1R55810,nd1S04725,nd1/Fall2003/04725d08.jpg,799.0,724.0,1044.0,709.0,934.0,839.0,941.0,969.0
nd1R55811,nd1S04725,nd1/Fall2003/04725d09.jpg,803.0,727.0,1050.0,711.0,941.0,848.0,941.0,969.0
nd1R55812,nd1S04725,nd1/Fall2003/04725d10.jpg,798.0,729.0,1042.0,715.0,948.0,835.0,947.0,965.0
nd1R55813,nd1S04725,nd1/Fall2003/04725d11.jpg,835.0,725.0,1081.0,709.0,974.0,841.0,973.0,967.0
nd1R64439,nd1S04725,nd1/Fall2003/04725d20.jpg,558.0,1465.0,807.0,1460.0,701.0,1587.0,710.0,1691.0
nd1R64440,nd1S04725,nd1/Fall2003/04725d21.jpg,577.0,1493.0,835.0,1479.0,722.0,1607.0,720.0,1730.0
nd1R64442,nd1S04725,nd1/Fall2003/04725d23.jpg,588.0,1497.0,841.0,1482.0,724.0,1608.0,729.0,1733.0
nd1R64441,nd1S04725,nd1/Fall2003/04725d22.jpg,577.0,1505.0,831.0,1489.0,709.0,1633.0,708.0,1752.0
nd1R85978,nd1S04725,nd1/Spring2004/04725d37.jpg,835.0,856.0,1111.0,849.0,974.0,980.0,978.0,1107.0
nd1R85977,nd1S04725,nd1/Spring2004/04725d36.jpg,749.0,876.0,1010.0,875.0,874.0,979.0,880.0,1116.0
nd1R85976,nd1S04725,nd1/Spring2004/04725d35.jpg,703.0,868.0,980.0,866.0,844.0,993.0,845.0,1113.0
nd1R85975,nd1S04725,nd1/Spring2004/04725d34.jpg,695.0,857.0,966.0,851.0,830.0,961.0,835.0,1091.0
nd1R60018,nd1S04726,nd1/Fall2003/04726d05.jpg,756.0,1110.0,1018.0,1078.0,896.0,1246.0,916.0,1376.0
nd1R60017,nd1S04726,nd1/Fall2003/04726d04.jpg,804.0,1067.0,1068.0,1038.0,944.0,1201.0,956.0,1331.0
nd1R60015,nd1S04726,nd1/Fall2003/04726d02.jpg,850.0,1016.0,1120.0,987.0,979.0,1128.0,993.0,1272.0
nd1R60016,nd1S04726,nd1/Fall2003/04726d03.jpg,729.0,1067.0,995.0,1027.0,870.0,1198.0,893.0,1312.0
nd1R62236,nd1S04726,nd1/Fall2003/04726d09.jpg,823.0,1139.0,1099.0,1114.0,964.0,1284.0,982.0,1417.0
nd1R62235,nd1S04726,nd1/Fall2003/04726d08.jpg,826.0,1138.0,1100.0,1123.0,979.0,1292.0,980.0,1425.0
nd1R62237,nd1S04726,nd1/Fall2003/04726d10.jpg,824.0,1144.0,1110.0,1128.0,973.0,1301.0,981.0,1426.0
nd1R62238,nd1S04726,nd1/Fall2003/04726d11.jpg,835.0,1141.0,1120.0,1128.0,981.0,1291.0,987.0,1430.0
nd1R63284,nd1S04726,nd1/Fall2003/04726d16.jpg,916.0,918.0,1190.0,907.0,1057.0,1052.0,1057.0,1190.0
nd1R63283,nd1S04726,nd1/Fall2003/04726d15.jpg,893.0,973.0,1160.0,964.0,1025.0,1117.0,1032.0,1248.0
nd1R63285,nd1S04726,nd1/Fall2003/04726d17.jpg,906.0,956.0,1180.0,950.0,1045.0,1115.0,1046.0,1232.0
nd1R63282,nd1S04726,nd1/Fall2003/04726d14.jpg,919.0,960.0,1189.0,956.0,1058.0,1099.0,1061.0,1240.0
nd1R74442,nd1S04726,nd1/Spring2004/04726d51.jpg,799.0,1134.0,1064.0,1124.0,934.0,1283.0,946.0,1412.0
nd1R74441,nd1S04726,nd1/Spring2004/04726d50.jpg,757.0,1120.0,1018.0,1106.0,893.0,1267.0,900.0,1385.0
nd1R74439,nd1S04726,nd1/Spring2004/04726d48.jpg,788.0,1144.0,1051.0,1125.0,926.0,1290.0,939.0,1416.0
nd1R74440,nd1S04726,nd1/Spring2004/04726d49.jpg,783.0,1118.0,1049.0,1105.0,919.0,1262.0,927.0,1394.0
nd1R76226,nd1S04726,nd1/Spring2004/04726d56.jpg,869.0,1255.0,1142.0,1255.0,1003.0,1408.0,1007.0,1548.0
nd1R76227,nd1S04726,nd1/Spring2004/04726d57.jpg,867.0,1242.0,1137.0,1241.0,999.0,1388.0,1007.0,1529.0
nd1R76225,nd1S04726,nd1/Spring2004/04726d55.jpg,898.0,1263.0,1172.0,1266.0,1033.0,1422.0,1036.0,1559.0
nd1R76224,nd1S04726,nd1/Spring2004/04726d54.jpg,915.0,1277.0,1189.0,1278.0,1051.0,1438.0,1053.0,1574.0
nd1R77287,nd1S04726,nd1/Spring2004/04726d60.jpg,662.0,1402.0,932.0,1383.0,803.0,1553.0,814.0,1678.0
nd1R77290,nd1S04726,nd1/Spring2004/04726d63.jpg,723.0,1376.0,983.0,1372.0,852.0,1527.0,856.0,1649.0
nd1R77289,nd1S04726,nd1/Spring2004/04726d62.jpg,680.0,1387.0,941.0,1377.0,815.0,1545.0,828.0,1670.0
nd1R77288,nd1S04726,nd1/Spring2004/04726d61.jpg,690.0,1365.0,952.0,1352.0,833.0,1512.0,843.0,1643.0
nd1R79104,nd1S04726,nd1/Spring2004/04726d68.jpg,690.0,964.0,978.0,961.0,839.0,1118.0,841.0,1267.0
nd1R79102,nd1S04726,nd1/Spring2004/04726d66.jpg,668.0,988.0,959.0,977.0,818.0,1146.0,825.0,1286.0
nd1R79105,nd1S04726,nd1/Spring2004/04726d69.jpg,688.0,997.0,974.0,991.0,838.0,1155.0,845.0,1299.0
nd1R79103,nd1S04726,nd1/Spring2004/04726d67.jpg,730.0,968.0,1015.0,972.0,876.0,1126.0,878.0,1269.0
nd1R80169,nd1S04726,nd1/Spring2004/04726d75.jpg,889.0,629.0,1170.0,625.0,1032.0,787.0,1036.0,929.0
nd1R80168,nd1S04726,nd1/Spring2004/04726d74.jpg,878.0,640.0,1161.0,640.0,1020.0,799.0,1025.0,943.0
nd1R80166,nd1S04726,nd1/Spring2004/04726d72.jpg,858.0,635.0,1141.0,629.0,1002.0,788.0,1012.0,935.0
nd1R80167,nd1S04726,nd1/Spring2004/04726d73.jpg,875.0,629.0,1162.0,629.0,1016.0,787.0,1029.0,932.0
nd1R82486,nd1S04726,nd1/Spring2004/04726d78.jpg,836.0,1108.0,1100.0,1100.0,974.0,1261.0,979.0,1379.0
nd1R82487,nd1S04726,nd1/Spring2004/04726d79.jpg,825.0,1106.0,1094.0,1089.0,966.0,1260.0,978.0,1380.0
nd1R82488,nd1S04726,nd1/Spring2004/04726d80.jpg,828.0,1109.0,1097.0,1100.0,974.0,1256.0,977.0,1392.0
nd1R82489,nd1S04726,nd1/Spring2004/04726d81.jpg,854.0,1093.0,1124.0,1083.0,1008.0,1245.0,1016.0,1370.0
nd1R84982,nd1S04726,nd1/Spring2004/04726d86.jpg,797.0,854.0,1086.0,863.0,942.0,1025.0,938.0,1163.0
nd1R84983,nd1S04726,nd1/Spring2004/04726d87.jpg,782.0,855.0,1072.0,863.0,928.0,1023.0,926.0,1162.0
nd1R84981,nd1S04726,nd1/Spring2004/04726d85.jpg,796.0,849.0,1084.0,857.0,944.0,1017.0,944.0,1160.0
nd1R84980,nd1S04726,nd1/Spring2004/04726d84.jpg,735.0,846.0,1023.0,843.0,879.0,1000.0,876.0,1144.0
nd1R85102,nd1S04726,nd1/Spring2004/04726d92.jpg,783.0,1149.0,1075.0,1149.0,938.0,1319.0,936.0,1459.0
nd1R85103,nd1S04726,nd1/Spring2004/04726d93.jpg,795.0,1139.0,1095.0,1141.0,946.0,1304.0,947.0,1438.0
nd1R85100,nd1S04726,nd1/Spring2004/04726d90.jpg,792.0,1129.0,1084.0,1130.0,946.0,1293.0,945.0,1435.0
nd1R85101,nd1S04726,nd1/Spring2004/04726d91.jpg,783.0,1133.0,1072.0,1134.0,939.0,1305.0,940.0,1448.0
nd1R90087,nd1S04726,nd1/Spring2004/04726d117.jpg,813.0,1088.0,1100.0,1088.0,948.0,1264.0,942.0,1393.0
nd1R90086,nd1S04726,nd1/Spring2004/04726d116.jpg,829.0,1084.0,1116.0,1088.0,975.0,1263.0,965.0,1394.0
nd1R90084,nd1S04726,nd1/Spring2004/04726d114.jpg,812.0,1085.0,1096.0,1091.0,952.0,1262.0,950.0,1394.0
nd1R90085,nd1S04726,nd1/Spring2004/04726d115.jpg,819.0,1092.0,1104.0,1096.0,966.0,1267.0,966.0,1401.0
nd1R90948,nd1S04726,nd1/Spring2004/04726d122.jpg,904.0,1093.0,1191.0,1094.0,1048.0,1255.0,1051.0,1399.0
nd1R90949,nd1S04726,nd1/Spring2004/04726d123.jpg,921.0,1084.0,1207.0,1088.0,1060.0,1242.0,1061.0,1385.0
nd1R90947,nd1S04726,nd1/Spring2004/04726d121.jpg,930.0,1088.0,1225.0,1090.0,1077.0,1250.0,1074.0,1390.0
nd1R90946,nd1S04726,nd1/Spring2004/04726d120.jpg,902.0,1096.0,1190.0,1094.0,1048.0,1254.0,1052.0,1393.0
nd1R92575,nd1S04726,nd1/Spring2004/04726d129.jpg,846.0,1700.0,1121.0,1690.0,985.0,1872.0,992.0,1995.0
nd1R92574,nd1S04726,nd1/Spring2004/04726d128.jpg,833.0,1686.0,1104.0,1677.0,971.0,1850.0,979.0,1987.0
nd1R92573,nd1S04726,nd1/Spring2004/04726d127.jpg,831.0,1697.0,1106.0,1690.0,969.0,1871.0,973.0,1984.0
nd1R92572,nd1S04726,nd1/Spring2004/04726d126.jpg,827.0,1693.0,1107.0,1684.0,964.0,1855.0,970.0,1975.0
nd1R55150,nd1S04727,nd1/Fall2003/04727d02.jpg,924.0,1022.0,1166.0,1012.0,1059.0,1144.0,1050.0,1259.0
nd1R55151,nd1S04727,nd1/Fall2003/04727d03.jpg,894.0,1033.0,1136.0,1028.0,1030.0,1152.0,1026.0,1276.0
nd1R55152,nd1S04727,nd1/Fall2003/04727d04.jpg,881.0,1037.0,1123.0,1025.0,1022.0,1153.0,1016.0,1273.0
nd1R55153,nd1S04727,nd1/Fall2003/04727d05.jpg,870.0,1021.0,1108.0,1020.0,1001.0,1139.0,989.0,1266.0
nd1R56392,nd1S04727,nd1/Fall2003/04727d08.jpg,802.0,1331.0,1048.0,1318.0,935.0,1416.0,935.0,1535.0
nd1R56393,nd1S04727,nd1/Fall2003/04727d09.jpg,781.0,1311.0,1026.0,1301.0,909.0,1418.0,908.0,1544.0
nd1R56394,nd1S04727,nd1/Fall2003/04727d10.jpg,776.0,1317.0,1018.0,1309.0,906.0,1422.0,901.0,1558.0
nd1R56395,nd1S04727,nd1/Fall2003/04727d11.jpg,796.0,1329.0,1038.0,1320.0,926.0,1446.0,921.0,1563.0
nd1R59106,nd1S04727,nd1/Fall2003/04727d20.jpg,721.0,916.0,960.0,917.0,843.0,1038.0,837.0,1150.0
nd1R59107,nd1S04727,nd1/Fall2003/04727d21.jpg,728.0,914.0,970.0,917.0,847.0,1050.0,835.0,1155.0
nd1R59108,nd1S04727,nd1/Fall2003/04727d22.jpg,715.0,924.0,955.0,911.0,835.0,1041.0,835.0,1158.0
nd1R59109,nd1S04727,nd1/Fall2003/04727d23.jpg,686.0,931.0,937.0,929.0,810.0,1058.0,798.0,1183.0
nd1R60375,nd1S04727,nd1/Fall2003/04727d26.jpg,743.0,760.0,991.0,751.0,862.0,873.0,867.0,995.0
nd1R60376,nd1S04727,nd1/Fall2003/04727d27.jpg,757.0,752.0,1002.0,736.0,881.0,874.0,889.0,993.0
nd1R60377,nd1S04727,nd1/Fall2003/04727d28.jpg,761.0,744.0,1006.0,723.0,884.0,861.0,890.0,983.0
nd1R60378,nd1S04727,nd1/Fall2003/04727d29.jpg,745.0,744.0,985.0,734.0,860.0,864.0,865.0,986.0
nd1R63057,nd1S04727,nd1/Fall2003/04727d41.jpg,737.0,1172.0,973.0,1158.0,861.0,1291.0,862.0,1408.0
nd1R63056,nd1S04727,nd1/Fall2003/04727d40.jpg,733.0,1160.0,968.0,1147.0,851.0,1290.0,861.0,1395.0
nd1R63055,nd1S04727,nd1/Fall2003/04727d39.jpg,726.0,1148.0,957.0,1131.0,847.0,1255.0,850.0,1373.0
nd1R63054,nd1S04727,nd1/Fall2003/04727d38.jpg,720.0,1143.0,955.0,1117.0,842.0,1239.0,848.0,1368.0
nd1R65003,nd1S04727,nd1/Fall2003/04727d45.jpg,704.0,1599.0,956.0,1599.0,831.0,1722.0,824.0,1859.0
nd1R65002,nd1S04727,nd1/Fall2003/04727d44.jpg,746.0,1595.0,1002.0,1601.0,871.0,1715.0,867.0,1850.0
nd1R65004,nd1S04727,nd1/Fall2003/04727d46.jpg,730.0,1593.0,979.0,1583.0,859.0,1713.0,858.0,1839.0
nd1R65005,nd1S04727,nd1/Fall2003/04727d47.jpg,666.0,1603.0,923.0,1594.0,800.0,1711.0,798.0,1856.0
nd1R66326,nd1S04727,nd1/Fall2003/04727d53.jpg,617.0,829.0,864.0,809.0,745.0,930.0,750.0,1053.0
nd1R66325,nd1S04727,nd1/Fall2003/04727d52.jpg,645.0,813.0,898.0,792.0,778.0,917.0,779.0,1044.0
nd1R66323,nd1S04727,nd1/Fall2003/04727d50.jpg,623.0,808.0,864.0,787.0,748.0,916.0,761.0,1039.0
nd1R66324,nd1S04727,nd1/Fall2003/04727d51.jpg,617.0,824.0,868.0,804.0,746.0,925.0,756.0,1058.0
nd1R75163,nd1S04727,nd1/Spring2004/04727d80.jpg,736.0,1068.0,983.0,1070.0,861.0,1198.0,857.0,1320.0
nd1R75164,nd1S04727,nd1/Spring2004/04727d81.jpg,723.0,1068.0,973.0,1076.0,844.0,1201.0,845.0,1320.0
nd1R75165,nd1S04727,nd1/Spring2004/04727d82.jpg,685.0,1058.0,935.0,1067.0,804.0,1180.0,802.0,1308.0
nd1R75166,nd1S04727,nd1/Spring2004/04727d83.jpg,724.0,1071.0,971.0,1079.0,843.0,1198.0,837.0,1322.0
nd1R75436,nd1S04727,nd1/Spring2004/04727d89.jpg,875.0,1009.0,1125.0,982.0,992.0,1118.0,1016.0,1245.0
nd1R75435,nd1S04727,nd1/Spring2004/04727d88.jpg,968.0,997.0,1222.0,1000.0,1078.0,1121.0,1082.0,1249.0
nd1R75434,nd1S04727,nd1/Spring2004/04727d87.jpg,911.0,983.0,1164.0,988.0,1024.0,1104.0,1029.0,1234.0
nd1R75433,nd1S04727,nd1/Spring2004/04727d86.jpg,962.0,978.0,1216.0,983.0,1074.0,1096.0,1073.0,1229.0
nd1R77846,nd1S04727,nd1/Spring2004/04727d95.jpg,697.0,1115.0,945.0,1117.0,820.0,1249.0,823.0,1371.0
nd1R77845,nd1S04727,nd1/Spring2004/04727d94.jpg,731.0,1123.0,976.0,1119.0,857.0,1252.0,855.0,1373.0
nd1R77844,nd1S04727,nd1/Spring2004/04727d93.jpg,722.0,1135.0,973.0,1129.0,847.0,1273.0,853.0,1388.0
nd1R77843,nd1S04727,nd1/Spring2004/04727d92.jpg,763.0,1152.0,1019.0,1164.0,888.0,1274.0,878.0,1391.0
nd1R78733,nd1S04727,nd1/Spring2004/04727d100.jpg,666.0,994.0,906.0,994.0,784.0,1117.0,781.0,1242.0
nd1R78731,nd1S04727,nd1/Spring2004/04727d98.jpg,725.0,1037.0,981.0,1044.0,847.0,1163.0,841.0,1289.0
nd1R78732,nd1S04727,nd1/Spring2004/04727d99.jpg,688.0,1003.0,931.0,1009.0,805.0,1136.0,802.0,1258.0
